	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g593	34.48587239247145	2.480005593857061	0.7465276805471689	3.3220544374715435	0.0008935725852515097	0.007269906270095796
g595	128.18170584206737	1.0100727739065396	0.46972040591148984	2.150370222784976	0.03152594178165583	0.10348733063108762
g6	532.4748666262417	0.5496476304250454	0.2242298817658485	2.4512684308464006	0.014235374974423887	0.05834803531862125
g60	1474.5150283007333	-0.045166891909173286	0.1282286078830555	-0.352237247637949	0.724660345081095	0.8417465345639633
g605	32.93498500651305	1.6676936187539269	0.7108525400323504	2.3460472106887758	0.0189737039953428	0.0717692711246684
g61	384.16846868049066	0.06311868992072624	0.16707471257210563	0.3777872123735401	0.7055886740123826	0.8287483647780785
g611	38.09731640740592	0.5190666028588848	0.4279351216575247	1.2129563024609427	0.2251465277576068	0.40851642461382026
g617	34.851570665550334	1.602771401392953	0.700443548119375	2.2882235202197854	0.022124507677035783	0.0798511938063042
g62	176.85021025064282	0.10850017001320707	0.22497410431976197	0.48227848418941915	0.6296081295771294	0.7751128836996669
g63	437.3481821168219	0.10292504004306942	0.15058229487355626	0.6835135573507857	0.49428238637401356	0.6731636375251033
g634	15.456721238266757	0.4037205291261989	0.7713645837149532	0.5233848398663168	0.6007064718931754	0.7526275909049907
g639	73.09155924350993	0.2924433703912492	0.3473187969120163	0.8420027162115609	0.3997864330670945	0.5890413444147419
g64	363.3240740295689	-0.46024783586034307	0.17868870280932525	-2.5756963290033132	0.01000384621416981	0.045118900189356076
g640	115.15119461585182	0.5650149503440716	0.3698555681577966	1.5276637665841803	0.1265960406703762	0.27137992818323114
g641	16.5612286644918	0.1440870266550082	0.8302268992372653	0.1735513831066927	0.8622180427157667	0.9277156553086306
g648	16.513349238181572	0.2569402385267881	0.6453056602506025	0.39816827025352003	0.6905061531396692	0.8175161499617092
g65	463.4630490298452	-0.2855378008669744	0.1643614101723561	-1.7372557254622465	0.08234204270715066	0.2010043142806578
g654	69.90057612662812	1.7237730781248453	0.9510187357470247	1.812554278198129	0.06990059514262739	0.18036551378224086
g657	11.577106833273994	0.7984109551287666	0.7056649316372865	1.131430682372568	0.25787386351653285	0.4473684902458233
g658	33.35587642053323	1.4373674235324754	0.515043342057966	2.7907698365523297	0.005258284961122946	0.027569480178109892
g659	168.05900580438808	0.5252169126225712	0.28769624372302033	1.8255953078352458	0.06791124311519262	0.17716996735304225
g66	510.5091053640967	-0.19424010708520462	0.17363005031769493	-1.1187009779113637	0.2632677278718629	0.45379062402122405
g661	86.52158232054599	0.9812806829786173	0.8735887215848186	1.1232753568503375	0.2613205665611681	0.4512740799489522
g665	35.55676193424586	1.5730193847267893	0.603262795869835	2.6075193025266503	0.009120092833286604	0.042243374779947156
g666	121.03570392522299	-0.07200356919505346	0.2540823939129489	-0.28338669234879216	0.7768804284294909	0.8723151746940299
g67	11150.87121500171	-0.2612674162393255	0.10565809029471637	-2.4727629991282423	0.013407302289328722	0.055802167742244675
g677	17.47671524754853	0.7733833479493119	0.8194141241161058	0.9438247708795026	0.3452592001209057	0.5337237839706875
g68	6100.836721674804	-0.387484694257233	0.08691146318274308	-4.458384200050736	8.257978931101233e-06	0.00016494111357093734
g680	14.142157606932633	0.09243842316161212	0.659345687784346	0.14019720591825	0.8885041794574705	0.9426870676416906
g681	10.486482454035276	0.9609166125180887	0.762701314447427	1.2598858744779635	0.2077105351090588	0.38493238587957634
g682	17.2271222139055	1.0055539818351316	0.6268540514122237	1.6041277544106867	0.10868589526546307	0.24363969989734152
g683	39.02554008809165	1.0905174167974188	0.5244735208415954	2.079261151349495	0.03759335375272884	0.11699497973334821
g684	64.01048139232111	1.364357485740288	0.5243680200129852	2.6019082660809514	0.009270664628895087	0.042783323929191874
g686	2543.4916979183977	0.828278325810685	0.43893739052772685	1.8870079051931763	0.05915926239364283	0.16043549966666787
g687	673.6267038469069	0.14578100934610308	0.12950467178970404	1.1256814702625504	0.2603003696961864	0.45046294470559656
g69	448.6929952776793	-0.31317161480368905	0.14895994082814812	-2.1023881525637043	0.03551928815596689	0.11258212660686398
g690	817.1290583452742	0.17065953598312875	0.14171950974459863	1.2042063671451073	0.22850982563370548	0.41207865100159624
g691	688.0153914123481	0.3850432483831976	0.17977458089129109	2.14181140890008	0.03220866098493531	0.10481697863631964
g692	517.7440303070046	0.6581570783753588	0.2167588975568004	3.036355535084287	0.002394568257827949	0.015295254100339266
g693	461.5395422749641	0.6755267839179828	0.21964200258415337	3.0755810635953487	0.002100928094049079	0.013868376561527077
g694	162.44505074091853	0.6345050375727063	0.2735283276272851	2.319705030468709	0.020356839528774023	0.07526647328219582
g695	94.046193996112	0.25537519998911745	0.25945585736690924	0.9842722480070237	0.32498167088376906	0.5125963830696805
g696	1995.702029774834	-0.06954173792518958	0.11039564234609534	-0.6299319107829735	0.5287391336433515	0.6998563217053477
g697	95.71898865600377	0.42616013060399033	0.2929131226251826	1.4549028284721583	0.14569616468076071	0.29859013119971317
g698	103.9833197350827	0.458758736242461	0.2773714365315313	1.6539508969601844	0.09813749000278024	0.2267252293515884
g699	168.45822587770576	0.7879912719897544	0.25455835554200956	3.095523108294565	0.001964660634011436	0.013339197649987717
g7	472.37404739715663	0.55871970500265	0.23066256171145527	2.4222383591732326	0.015425229096167304	0.061828049417485896
g70	14579.175499752673	-0.5762595298644185	0.09038241698863496	-6.3757924280436065	1.820193172904384e-10	1.7178073069285125e-08
g700	6811.441568426675	0.1893953338968327	0.13271982934746623	1.4270311740756354	0.15357090915923854	0.3098504447226753
g701	2249.277588992383	0.03822072828273565	0.08975843522003625	0.42581767595480385	0.6702407058908927	0.8032867323071796
g702	1118.2069835789891	-0.48498582971152515	0.11840217473437824	-4.096088866606847	4.2018868836786855e-05	0.0006474335912606953
g703	1467.3811193641006	0.24273257532179776	0.10190132954483988	2.382035410195385	0.017217241784277606	0.06721312071938776
g704	2007.729355218966	0.18062208383129272	0.09389760762078608	1.9236068778317676	0.05440387830030276	0.15212936339529104
g705	310.2056902277577	0.0437329070302301	0.18614756623077122	0.2349367650394819	0.8142578136760967	0.8972046837791201
g706	1386.8951372676208	0.23492500953382733	0.12244504530379768	1.9186158896912184	0.0550329631595264	0.1531497529691861
g707	13854.1851619928	1.4747765398345958	0.43456446497609935	3.393688758964006	0.0006895801678166852	0.005823635645431738
g708	236.16606238771055	2.5929120222805575	0.7156914135744071	3.6229469476665503	0.0002912655786560027	0.0029418298111998555
g709	869.0821830828016	1.2845929121002666	0.536119699764187	2.3960934706657793	0.0165708639789726	0.06489109078902651
g71	1415.901844858288	-0.29612472466122564	0.1101497561385444	-2.688382934672731	0.007179900604421604	0.03543022847279942
g710	362.1436744517635	0.6041543120354214	0.20414795261248853	2.959394421075683	0.003082443035250216	0.018828838928915157
g711	587.8919024446711	1.2474532668217868	0.23315730413429334	5.350264584047865	8.782573296303288e-08	3.5270440631430754e-06
g712	163.92204386267613	0.06264853736659566	0.25681823959050765	0.24394115256956708	0.807276396589715	0.8921160413132828
g713	2001.8100096870992	-0.02343203697686841	0.10736022208867167	-0.2182562267570131	0.8272294782562469	0.9042689963613587
g714	108.39755815438433	0.7304232161682773	0.2730088095564921	2.6754565808878596	0.007462753908382337	0.03644488486952564
g715	355.232691566534	0.48884702096448396	0.19824618640664263	2.4658583845933904	0.013668536239528187	0.056577548579187405
g716	155.65071526981885	0.9628813647581106	0.271472164474004	3.546888008292708	0.0003898102588164116	0.003660531659283467
g717	382.2964272056899	0.3162269069059681	0.17668666418272966	1.7897610347033648	0.0734923357276723	0.18644728990051274
g718	2583.449425015851	0.11411510168604894	0.09842680644160587	1.1593904730999327	0.2462970583149826	0.433257872851379
g719	176.4518489451715	-0.12696278386109697	0.2004315521076189	-0.6334470921670361	0.5264417207712768	0.6980391625962663
g72	1063.4004619046118	-0.19301919661406602	0.10586580957788712	-1.82324394801004	0.06826645155913971	0.17772817561086374
g720	599.9030642497725	0.24150050375792254	0.1600952092246542	1.5084805156101582	0.13143158976959768	0.2782866999503152
g721	190.46637349221976	-0.2641060884332201	0.19040241536085348	-1.3870942127109172	0.16541303650932582	0.326416211616678
g722	627.0245136127934	-0.09418753031251964	0.16167419152505408	-0.5825761639755825	0.5601786553078099	0.7260755224938642
g723	1374.2957862316598	-0.09959781305003487	0.10872214322546653	-0.9160766159979965	0.3596267116068217	0.5496319175367417
g724	625.2826541703711	0.2662341246988083	0.14948626786670782	1.7809938564805223	0.07491345437734992	0.18853219351633063
g725	1012.5347836557945	-0.0669081911957688	0.10807016599163886	-0.6191180570680841	0.5358385885757239	0.7060046436386508
g726	417.3782313646491	-0.16371533277887296	0.15428670083163096	-1.0611111126002442	0.2886394082424205	0.4760961295081732
g727	356.5561892093261	-0.15778812653814733	0.15502076472273438	-1.017851555695539	0.30874850680760413	0.4966023064331937
g728	485.10718993464474	-0.44193557480095313	0.18195225463274556	-2.4288546228402654	0.01514660438556901	0.061088067901199805
g729	329.69533661453386	-0.2013769897727116	0.15433628738450603	-1.3047935335583822	0.1919631616351123	0.3621493928898295
g73	192.30943215203453	0.193931876773445	0.23359966856832073	0.8301890065256059	0.4064319298346388	0.5949129643760223
g730	695.1738961833944	0.25087910271334046	0.15005787022266573	1.6718823367349513	0.09454752647211723	0.22111531924822742
g731	64.70595237211363	1.6054393348527394	0.3426879899770873	4.684842719349697	2.8017499359636022e-06	6.779875646322179e-05
g732	445.07772977328494	0.514481711955541	0.2035672361803614	2.5273306334016743	0.011493324425450147	0.04998536832497039
g733	508.22922500440563	0.5241771088882001	0.19315442270866182	2.7137722322766873	0.0066521885996636484	0.03321694704197126
g734	1633.5522115391686	-0.03623118551503089	0.11428466886313075	-0.3170257732331707	0.7512240459723158	0.8559827266964963
g735	1840.029637310552	0.3241126401030899	0.10427936935500808	3.1081185291760125	0.0018828253869771305	0.012993904635902501
g736	473.32501842877946	-0.25113847810922424	0.14301943986285653	-1.7559744210300685	0.07909277624894274	0.19540263765691024
g737	1805.2097102338387	-0.1585572424440924	0.10064585611528369	-1.5753976225556146	0.11516469283424947	0.2529036482213587
g738	981.7321186907202	-0.10070122816491897	0.13038645515647096	-0.7723289052077681	0.43991964972960507	0.6266779915959468
g739	229.50382719603343	-0.31139008921433775	0.18084542690485889	-1.721857691088629	0.0850953008224917	0.2059197183364783
g74	1489.1606678852706	-0.28404313589489355	0.1109040545770108	-2.5611609690758104	0.01043230074892349	0.046661060814201634
g740	661.5944543944073	0.2826579083753242	0.16621141152198177	1.7005926716285789	0.08901950122564006	0.21175086145355468
g741	783.9351678709082	0.14729380769156483	0.13690174722709883	1.0759088957953704	0.2819680030505737	0.47174161997854136
g742	1157.6713562590942	-0.3793289223925735	0.15000049380222968	-2.5288511576015558	0.011443654590733652	0.049884291085472904
g743	132.00117648610237	-0.42525515649545004	0.22547504625615147	-1.8860408881448365	0.059289444947114155	0.16067311893421102
g744	541.6915610277337	-0.5007963924733155	0.14390870804881067	-3.47995892162034	0.000501490668064295	0.004475478184261734
g745	1585.2569053371233	0.1655752809023456	0.10990161643436847	1.5065773031757417	0.13191903874810845	0.2788322347559403
g746	439.1971748346596	0.004252163544274964	0.15437509873700966	0.02754436161701743	0.9780255578021319	0.9884997270958628
g747	543.1890154382625	-0.01359893570499285	0.1448212939806194	-0.09390149287585232	0.9251874079360423	0.9613494260827304
g748	759.7616994522301	0.22802157417898083	0.1428292114776417	1.596463159181377	0.11038542467852355	0.24598877105160943
g749	1352.692615208905	-0.4455530528690924	0.12547324325198558	-3.550980602089773	0.00038379870282002996	0.0036226529323193125
g75	1489.1606678852706	-0.28404313589489355	0.1109040545770108	-2.5611609690758104	0.01043230074892349	0.046661060814201634
g750	264.1695100684936	0.06921358722721149	0.19703895514029945	0.3512685457448184	0.7253868901259626	0.8417465345639633
g751	561.0620916310207	0.2419403998480223	0.13835867613035252	1.7486463922225002	0.0803521618177562	0.19748008519663388
g752	747.1413497801528	-0.12338418479282955	0.14416008604145242	-0.855883123969218	0.3920624305037259	0.5815427620912168
g753	779.0660005382944	-0.1769868656217281	0.1573532888701624	-1.124773856921199	0.2606848753377963	0.4506583535620771
g754	463.8801933630991	0.21222787522702402	0.15261908843035965	1.3905722895459698	0.16435516410721707	0.3250082475142716
g755	271.27004300840434	-0.2516338700121087	0.1841123003094755	-1.3667412203809073	0.17170643267214192	0.3344642844877893
g756	185.51564695293646	0.2945904404802313	0.24719764131800745	1.1917202725298475	0.233370946344586	0.41791998218729226
g757	117.19433021749943	-0.007101015280624166	0.2682440132786374	-0.02647222278637777	0.978880688837565	0.989099197098985
g758	1136.4937497153303	0.3226053703611232	0.15619876647541883	2.065351587855798	0.03888974570574694	0.11955113195374162
g759	695.8809751512244	-0.27462155801246235	0.14457510782432628	-1.8995078900176647	0.05749773022533066	0.15797229374135607
g76	1293.758387859339	-0.3827444341238133	0.12213895995234705	-3.133680148194666	0.0017262891576310501	0.012112902546574749
g760	156.2578825538969	0.5519316117482809	0.3461847776648175	1.5943266352475824	0.11086289497879122	0.24641307139432012
g761	185.63172463306958	0.2031228520599653	0.19809483627343236	1.0253818619461272	0.3051830431186102	0.49444892179088135
g762	871.1554162566185	-0.10843540623070431	0.11380740539233304	-0.9527974551119095	0.3406927039764098	0.5297404312003331
g763	1977.8858291478093	-0.29936924571801576	0.10246013307743557	-2.9218119938587583	0.003480015360153829	0.020494630241155543
g764	633.9589399850124	0.11882504348476378	0.13423402548306887	0.8852080763960353	0.37604441718109316	0.5655862183214361
g765	1918.8584589207721	-0.0996420365294206	0.11226704527525852	-0.8875448381590191	0.37478563705820755	0.5647420728283937
g766	753.0317474096936	0.8434402192647649	0.1832080101397137	4.603730036812041	4.149903399685117e-06	9.26975463539131e-05
g768	186.5548995316548	0.20675148910041946	0.29453192019988894	0.7019663232430092	0.4827001656301829	0.6643066442777763
g769	1199.676973564456	0.3230176578138748	0.1363562642767331	2.368924226013666	0.017839908007777554	0.06884457733293503
g77	69.0635692543877	0.6327186133158315	0.3140304841837303	2.014831824243043	0.043922273314650366	0.13024868952302054
g770	3531.4953800365624	0.015588221719374731	0.09871862764292011	0.15790557558964088	0.874531204503106	0.9340552785415166
g771	843.4414699056665	0.04897704418855406	0.13479702923483813	0.3633391957268447	0.716351517115675	0.8367038914330672
g772	1948.9836166986079	-0.004727530177359836	0.10046830735645879	-0.04705494002787057	0.9624694401766168	0.9801478198000476
g773	1948.9836166986079	-0.004727530177359836	0.10046830735645879	-0.04705494002787057	0.9624694401766168	0.9801478198000476
g774	169.84656914979868	0.5177775282547488	0.21542658035903242	2.403498804055724	0.016239020131619455	0.06415037702535309
g775	631.1506331838998	-0.14262820631271134	0.1295118052381708	-1.1012757180738824	0.2707766759411203	0.46064982049469544
g776	1688.7497188469167	0.2646888018801026	0.1247879676813184	2.1211083632362757	0.033912684318348034	0.10917247262167369
g777	277.886850221388	0.5217609240608536	0.24943762882916598	2.091749053701098	0.03646096990783799	0.11446789984423096
g778	585.2726073487785	0.3611611024327352	0.16102284660942132	2.2429183810715463	0.024902078218388947	0.08736556252269356
g779	876.0407615602049	-0.2087371995584379	0.1419779878946191	-1.4702081826470859	0.14150537922931525	0.2921922809271632
g78	774.0316601895505	0.6960307065450759	0.2225152061840113	3.1280141185923536	0.0017599172715292485	0.012303125370412801
g780	999.005863124073	0.22776930152056082	0.13941152353685882	1.6337910650574106	0.1023027290884374	0.23432407772951583
g781	584.6189173331873	0.4869032577173196	0.12913379136063027	3.7705332786021217	0.00016289907717287165	0.0018691307487160806
g782	2773.7592194213576	0.5323715059046198	0.16110049808776258	3.304592550760459	0.0009511456600655141	0.007607150141413804
g783	352.4879730560934	-0.0910753108643902	0.17734022396381993	-0.5135626245908596	0.6075578162375413	0.7586936011567048
g784	498.849253997252	0.034937482751237946	0.1606258268745271	0.21750850053851778	0.8278120830984683	0.9044556428961975
g785	652.5619197164071	-0.12954611946130248	0.1335387526924995	-0.9701013140328569	0.3319959940913787	0.5202510907824635
g786	946.2159590438756	-0.37634941511963294	0.12131056718309502	-3.102362999849846	0.0019198238646218949	0.013176972888995733
g787	260.68193212695263	0.22287913753556765	0.19142067018239153	1.1643420604640111	0.2442854177338215	0.4308036934763228
g788	4607.00827714847	-0.11763043031606935	0.0803377801019475	-1.4641981663769896	0.14313981109339688	0.29447018358450855
g789	5869.74164376	0.27663172228300625	0.14627318584793247	1.8911991331794482	0.05859776702843635	0.15941272542959822
g79	52044.49421581611	-0.2986740197497769	0.16236365047171378	-1.839537475796102	0.06583617107423176	0.17343443531418345
g790	941.4737468064628	0.29218026372452377	0.1508518109869252	1.9368694469955547	0.05276130407357806	0.1489707725338498
g791	1603.226223387377	-0.8475875915053914	0.11376167660436783	-7.450554675394515	9.294860968165977e-14	2.1930062596766602e-11
g792	153.0843742248902	-0.4519706970027396	0.2506209157871866	-1.8034037405981236	0.07132483059516688	0.18277178510797
g793	1070.845695707593	-0.010253234945974321	0.10613691762294511	-0.09660385072043713	0.9230409983680937	0.9600251990860245
g794	11642.881211253776	-0.12395619233584003	0.08312443311472081	-1.4912124833954286	0.1359057172396524	0.28439250697321944
g795	10982.929499115946	-0.1357893400500428	0.08517971848190893	-1.5941510780982764	0.110902200873894	0.24641307139432012
g796	1029.0792100266024	0.08951034176663805	0.14668253785265173	0.6102317499889091	0.5417083004211797	0.7127740795015522
g797	792.2523362224428	0.03678760376809159	0.11263475958870109	0.32660968871799256	0.7439631145654213	0.8513598980680703
g798	362.30596784927366	-0.5130515519678975	0.25354245273957027	-2.023533126008234	0.0430182118569162	0.12898629845898224
g799	1119.507811584952	0.05644395976252395	0.11811787919103382	0.47786127002192685	0.6327489489002462	0.7765368277303087
g8	184.13311884996577	0.7283127354350718	0.24840234926368396	2.931988113614633	0.003367996372777027	0.020063910692161475
g80	3287.0328288964774	0.01618473162517143	0.10564614629761564	0.15319755800251758	0.8782424833732335	0.9368085263447179
g800	1696.1362316683699	-0.18700978929659592	0.12422773961081415	-1.5053786689065423	0.1322267500323974	0.279170011953188
g801	1322.4174348638655	-0.44104398521264665	0.12195758172216896	-3.6163720121754057	0.00029876093081406387	0.002999527962295455
g802	196.53495432630078	-0.15823316587760372	0.21411185784429365	-0.7390210307393343	0.45989422701646654	0.6427766786988632
g803	3632.504006483337	-0.004273067688375471	0.08740749951279134	-0.04888673983575225	0.9610095563054936	0.9801478198000476
g804	6208.956679737273	0.00501905195077639	0.10316153483863026	0.04865235825181748	0.9611963434863361	0.9801478198000476
g805	183.48200400881333	0.17583701107787714	0.23144753773485208	0.7597272919762803	0.4474176115731434	0.632821837275615
g806	695.2124582256214	-0.02353932517211978	0.1411904508241547	-0.16672037687192295	0.8675900715115618	0.9300234132910513
g807	2865.7113211978067	-0.291995538753083	0.11491801305687246	-2.540903127245818	0.011056654935951038	0.04887455782577889
g808	174.20361245642218	-0.13170543293682394	0.2293074898295708	-0.5743616705878728	0.565723084712769	0.7306208158709212
g809	1228.8397932792186	0.08094825449742994	0.11003221999560403	0.7356777360364443	0.4619268420075362	0.6439342055311851
g81	2317.9446229408773	-0.11098853762963308	0.11680231957730586	-0.9502254581183646	0.3419977055318678	0.5306376236674069
g810	919.8448422621226	0.04679646900731997	0.10991615562093222	0.4257469590612951	0.670292240203342	0.8032867323071796
g811	336.701738753704	0.07083259491944795	0.1717603633040359	0.4123919719130192	0.6800521464722995	0.8098412785277384
g812	2181.826128551938	-0.15097069925358347	0.09122557914982618	-1.6549163147063577	0.0979414743843319	0.2264109404781708
g813	2955.174422033058	-0.19111768958385453	0.10513859795566684	-1.817769052469598	0.06909943857439471	0.1792786121088248
g814	196.8088380966527	-0.4576096196847688	0.21483562634021414	-2.1300453164136623	0.03316787226721391	0.10747529425642276
g815	503.21519761250573	-0.4369038779000227	0.14401769257587616	-3.0336819739688483	0.0024158895943634357	0.015405377058651977
g816	656.9532215829245	-0.1269332188859362	0.12410690542826446	-1.0227732167514676	0.30641508426418174	0.4949577804830963
g817	122.06539641274325	0.10826504754568474	0.29836925221921085	0.3628559134040487	0.7167125213630967	0.8368666155724374
g818	14292.47634157894	-0.9080904644631372	0.11486998171034943	-7.905376591361651	2.671247929432608e-15	8.403300778006746e-13
g819	653.2025463249017	0.03544578490459193	0.14373318056464232	0.2466082275877184	0.8052114364878467	0.8908772487519405
g82	39.697854438739945	0.706361934768467	0.417572339166637	1.6915917758781076	0.09072383564903325	0.2149405397071726
g820	3278.0507224652933	-0.14005730061146085	0.09296058885710029	-1.5066309533253708	0.13190527876085803	0.2788322347559403
g821	1081.3270136819344	0.012912567920807881	0.11299927541682372	0.11427124530822799	0.9090227760817922	0.9532113832524349
g822	700.229486397922	-0.14582651092345245	0.13747693486490123	-1.060734377492169	0.28881063220495806	0.4760961295081732
g823	755.8766185234945	-0.29794805964687154	0.1273401373538918	-2.3397812020481976	0.019295040010809603	0.0724483966544923
g824	57.33939331555823	1.2309514260051508	0.34686008327811313	3.5488414070931635	0.00038693004478883975	0.0036425459328625186
g825	438.79201384722506	0.2868139345247631	0.15992468406218352	1.793431303032878	0.0729039860128355	0.18560928774693808
g826	585.980296949274	0.9524061624823934	0.1462935883627626	6.5102385766949835	7.503154114857909e-11	8.583153570784427e-09
g827	1835.217123598719	0.08271418920671969	0.11562858866269325	0.7153437585233351	0.47439665572788803	0.6567097086075459
g828	656.1976153094755	-0.2513792307263611	0.12443529056215938	-2.020160274394097	0.04336676541959336	0.12921037052799125
g829	263.9567659429186	0.09180678594449483	0.1740489900149943	0.5274766945593059	0.5978625963943729	0.7515638002133758
g83	662.8395555306287	0.009974304782665932	0.2091687686207451	0.04768544007997135	0.9619669380352178	0.9801478198000476
g830	909.0320786261642	-0.054417502162551756	0.16876071292709866	-0.32245361623981206	0.7471090715113732	0.8525765257253743
g831	391.4581682008417	0.05193746077409719	0.1536989859630209	0.3379167432281762	0.7354259297211811	0.8471670878420974
g832	447.9538395158022	0.061846875890723234	0.1618970797004041	0.3820135360389015	0.7024513244072682	0.8266065304356102
g833	2210.0593055489176	-0.3572567147191912	0.10777795798922529	-3.314747480694584	0.0009172594487990908	0.007378317637005657
g834	928.5462709070501	-0.20546326400033854	0.12526568080438302	-1.6402199124370975	0.10095945051735894	0.23210835913704628
g835	4210.434477288833	0.10850558196032646	0.09214756746727215	1.1775197646846636	0.2389881134867371	0.4247766053736423
g836	2134.973702192236	0.24998539864548944	0.13219162905056223	1.8910834251832394	0.058613208714246974	0.15941272542959822
g837	1350.2580660512556	0.3395272158741849	0.10032723493078469	3.384197881147858	0.00071386534014919	0.006001874519071698
g838	2625.966012319109	0.008848973672008592	0.08757367176783544	0.10104605063800344	0.9195139041001955	0.9588853557950934
g839	4998.298347305953	0.048943929460501	0.0872632024238115	0.5608770719047744	0.574881341308461	0.7374030117021544
g84	240.90053981692384	-0.2925033070151691	0.18004691553207716	-1.6245949348854944	0.10424889711177864	0.23778826984710835
g840	547.6120148397998	0.2064392680011456	0.15454136419899744	1.3358188538786357	0.18160848894211068	0.34736329016993445
g841	1421.988360559254	0.5055417187619212	0.10369001374344837	4.8755101914900045	1.0852759285790723e-06	3.012438698813234e-05
g842	14085.158470366703	0.021704369305736295	0.09137791403951985	0.2375231425872713	0.8122509676364915	0.8955161807324051
g843	610.1030702290932	-0.4858657299184054	0.13156059334765272	-3.6930946992196287	0.0002215414758832474	0.0023691758398279293
g844	355.99076366823874	-0.0753261703509336	0.1611274546474477	-0.4674943231477826	0.6401462526814223	0.7820523597878161
g845	1149.862090324921	-1.1425045564214118	0.12915188937884847	-8.84620861464937	9.054292594556285e-19	1.1393318181483324e-15
g846	538.992309591262	-0.1470189526867114	0.17080823662420372	-0.860725194477411	0.3893894135079431	0.5795688413645512
g847	587.5451764298449	0.11293064460854386	0.1785064778037313	0.632641716972936	0.5269676382261613	0.6982459930866125
g848	3418.6561658906007	0.5597785908911953	0.11215405121729174	4.991158008252933	6.001837376460782e-07	1.8271722658176977e-05
g849	540.0183232754335	0.08749293366940357	0.16894157904750412	0.5178886936104802	0.6045359310248177	0.7556699137810221
g85	246.07990902825847	-0.2982304143053724	0.19883275588100885	-1.4999058529563807	0.13363879165721948	0.2810509406718683
g850	2372.0899816531523	0.49578396759378435	0.1297988963196378	3.819631612066143	0.00013365113215318294	0.001588966101795697
g851	1072.8753762443607	0.32480058966851	0.13880449292950758	2.3399861403150783	0.019284455521524704	0.0724483966544923
g852	2199.2198238042743	0.492702348760348	0.1250424034214479	3.9402821385296347	8.138583367162866e-05	0.0010780053407382392
g853	2097.569699859088	-0.16060626545726012	0.11825984696169912	-1.3580794291850873	0.17443848177285048	0.33752192142107157
g854	898.2455235225638	-0.19731969945795497	0.1306574732337127	-1.5102059956800222	0.13099086927899573	0.27795982660382734
g855	311.28263406409377	0.11168318151597886	0.16952857206780622	0.6587867764928087	0.5100326999602747	0.6844555429612645
g856	422.19065753496176	0.5258317226828297	0.16732400471047715	3.1425958492487855	0.0016745687690387927	0.011815882435741014
g857	2477.1985770109577	0.2433060199471015	0.11508652398453735	2.114113899032968	0.034505540347439426	0.1102017045783281
g858	3128.549875538345	-0.4463071045781533	0.08948992692710618	-4.987232864115442	6.125022360268511e-07	1.8497567528010904e-05
g859	2161.690978883606	-0.4987794349991113	0.09244557928064151	-5.395384385930911	6.837700977437132e-08	2.933218317025588e-06
g86	344.23251003798737	0.06176173232402762	0.16034231480256023	0.3851867325233442	0.7000990723474434	0.8246890863988902
g860	2674.9039249336706	-0.6056046052535823	0.09388813367433609	-6.450278448969975	1.1164483322689172e-10	1.1367825433369591e-08
g861	578.3965179609368	-0.025461372692455856	0.13159756206407097	-0.1934790606535664	0.8465838034019876	0.9165052646522807
g862	85.26973154191582	-0.34311653990368124	0.31562561604173633	-1.087099786787615	0.2769927120791744	0.4668069143298587
g863	789.7371102611038	0.03097101060522308	0.1363034524589522	0.22722102812876296	0.8202518772130837	0.9017037962956875
g864	2121.5520659865747	0.3777391423247757	0.11287824116506294	3.3464300863122425	0.0008185931946545116	0.006717802847436482
g865	287.0335475460591	-0.17006880210699174	0.1737555208721164	-0.978782148926145	0.3276876317927633	0.515793730823236
g866	650.4176573049668	0.0005903574807806839	0.12243619732112977	0.004821756095807798	0.9961528101626358	0.9982405891554574
g867	581.9149540921205	0.03228453353362268	0.15730887422277592	0.2052302115384942	0.8373922663937867	0.910484250215719
g868	773.3146877329137	0.04217589091220233	0.12017802641748951	0.3509451117601684	0.7256295269242701	0.8417465345639633
g869	1076.0090324279197	-0.11668766908824955	0.10719361378455736	-1.088569225054524	0.27634389411994453	0.46654660120876146
g87	782.7675459252391	-0.23924624407371206	0.1309447459277648	-1.8270778440067488	0.067688065988444	0.17683214471029488
g870	670.8733747328009	0.29532479063351985	0.14097706446163077	2.094842815470153	0.03618496763747217	0.11411717028526103
g871	3098.652927551586	-0.17359602931554322	0.09451290061594608	-1.8367442770691385	0.06624765550951078	0.17404947222555844
g872	4517.351377904726	-0.06330627632628436	0.08552898093343778	-0.7401733966122191	0.45919478773199185	0.6425527865729495
g873	107.99361154899559	-0.198279279697884	0.2957333423361436	-0.6704664348347674	0.5025604964486152	0.6782973248026551
g874	620.2108788098658	-0.2772818231610243	0.15283100803042343	-1.8143034370736268	0.06963102270565943	0.18005082488990634
g875	607.762422488937	-0.35419372005674055	0.1353926085251701	-2.6160491618779496	0.008895374894744257	0.04149697615123363
g876	469.7309615172488	0.07561204567777903	0.16248082997213262	0.46535979469545663	0.6416738210278357	0.7831260634112772
g877	362.5980910613484	-0.06939060729582391	0.17064881044350697	-0.40662813362414596	0.6842811308989378	0.812436982090688
g878	6388.371218722535	-0.30223319017807326	0.09676051985436465	-3.123517635425769	0.0017870315570111396	0.012469582491159061
g879	3752.2295093266493	0.2804122227075377	0.1339707271746248	2.0930857704611316	0.03634149871323831	0.11444972860155217
