	Merozoite_1	Merozoite_2	Merozoite_3	IntraEri_1	IntraEri_2	IntraEri_3
g3973	260.00986569664565	181.92591883401107	201.9439641542453	220.39029685509624	213.64482407523778	212.91110260921604
g3974	144.89099386148956	122.3572551449986	493.97821808156243	218.4047986852305	146.26453340535508	126.19821718291715
g3978	45.65058710704466	48.29891650460471	251.54423605177922	51.62295241650903	39.442121367736206	44.51777600010881
g398	339.40219110020155	373.5116209689431	382.6306689238332	385.186644953952	299.1027537053329	341.0448752703988
g3980	23.817697621066777	8.049819417434119	26.82463684254386	11.912989019194391	8.217108618278376	6.000221982623361
g3981	17.86327321580008	8.049819417434119	26.82463684254386	11.912989019194391	3.2868434473113504	6.387333078276481
g3984	35.72654643160016	37.02916932019694	325.4385186746359	49.6374542466433	31.22501274945783	35.420665252260484
g3988	85.34674980882262	78.88823029085435	560.2806223527557	83.39092313436075	55.876338604292954	67.3573306436429
g399	436.65778971955757	452.39985125979746	476.7699604844588	609.5479381487797	583.4147118977647	552.2139779491758
g3991	27.787313891244573	27.369386019276003	15.183756703326713	21.84047986852305	24.65132585483513	19.161999234829445
g3992	263.9794819668234	320.38281281387793	962.1440497674694	270.02775110173957	212.0014023515821	242.33154587885318
g3994	9.92404067544449	19.319566601841885	63.26565293052797	9.92749084932866	14.790795512901077	10.645555130460803
g3997	17.86327321580008	12.87971106789459	45.045144886535915	15.883985358925855	11.503952065589726	10.645555130460803
g4	260.00986569664565	181.92591883401107	204.4745902714664	166.7818462687215	193.92376339136968	174.19999304390404
g40	1462.8035955605178	1262.2116846536696	1203.5657813503642	1552.6595688350023	1549.7466854073016	1551.5412713777052
g400	132.98214505095618	127.18714679545907	125.5190554141675	152.88335907966135	115.03952065589726	118.45599526985474
g4001	41.680970836866855	74.05833864039388	151.3314418098229	23.825978038388783	42.728964815047554	40.065998400097925
g401	15.878465080711184	22.539494368815532	19.232758490880503	3.970996339731464	6.573686894622701	15.677999373951364
g4019	47.635395242133555	69.22844698993342	257.6177387331099	55.59394875624049	60.80660377525998	58.066664347968015
g402	216.34408672468987	156.1664966982219	225.22572443267958	208.47730783590185	174.20270270750157	172.65154866129154
g4027	13.893656945622286	8.049819417434119	13.665381032994043	13.898487189060123	6.573686894622701	3.8711109565312007
g403	35.72654643160016	11.269747184407766	99.20054379506786	19.85498169865732	9.860530341934052	13.548888347859203
g4033	27.787313891244573	16.099638834868237	135.64155988305197	9.92749084932866	23.00790413117945	16.258666017431043
g4034	79.39232540355592	32.199277669736475	38.465516981761006	77.43442862476354	60.80660377525998	65.61533071320386
g404	39.69616270177796	19.319566601841885	95.15154200751407	15.883985358925855	13.147373789245401	13.355332800032643
g4040	15.878465080711184	6.439855533947295	8.098003575107581	11.912989019194391	3.2868434473113504	12.968221704379523
g405	109.16444742988939	156.1664966982219	122.98842929694638	103.24590483301806	98.60530341934052	78.19644132193025
g4052	53.58981964740025	25.75942213578918	29.35526295976498	51.62295241650903	31.22501274945783	30.194665460943366
g4064	11.908848810533389	6.439855533947295	20.24500893776895	27.796974378120247	9.860530341934052	9.484221843501443
g4067	31.756930161422368	28.979349902762827	42.5145187693148	23.825978038388783	18.077638960212425	41.42088723488385
g4068	4176.036316227041	3586.999532408643	3575.7747036334413	3113.2611303494677	3040.330188762999	3172.7625399729723
g4069	79.39232540355592	96.59783300920942	56.17989980230884	63.53594143570342	72.3105558408497	60.38933092188673
g408	202.4504297790676	107.86758019361719	114.38430049839458	115.15889385221246	126.54347272148699	106.84266240026115
g409	105.1948311597116	41.85906097065742	73.38815739941245	43.6809597370461	54.23291688063728	41.42088723488385
g41	6668.955333898697	6106.593010065522	5720.2272753666175	6824.1572098285205	7132.45028066563	6732.055508955585
g410	184.5871565632675	152.94656893124824	155.3804435973767	129.05738104127258	106.82241203761889	129.10155040031555
g411	29.77212202633347	22.539494368815532	76.93103396352201	7.941992679462928	8.217108618278376	18.194221495696645
g412	438.64259785464645	539.3379009680859	505.11297299733536	780.3007807572327	617.9265680945339	664.8633067842337
g413	375.12873753180173	429.8603568909819	436.2799426089209	285.9117364606654	297.4593319816772	344.91598622693
g414	47.635395242133555	103.03768854315672	146.7763147988249	25.811476208254515	19.721060683868103	41.03377613923073
g415	541.8526208792691	1051.306415916896	881.6701392398378	512.2585278253589	366.48304437521557	504.01864654036234
g416	7055.992920241032	8292.923963840629	7089.802130006687	4332.357006647027	4470.107088343437	4529.393374689332
g417	4430.09175751842	4966.738580556851	4061.148792916452	2918.682309702626	3104.4236359855704	2999.917435763854
g418	956.6775211128488	858.110749898477	757.1633342725588	800.15576245589	795.4161142493468	842.7408552368424
g419	853.4674980882262	800.1520500929514	725.7835704190169	810.0832533052186	808.5634880385921	762.8024139844731
g42	6651.092060682898	6092.1033351141405	5698.9700159819595	6776.505253751743	7106.15553308714	6702.247954590294
g420	2125.7295126802096	3137.819608915819	3333.340721603658	2225.7434484194855	2126.587710410444	2165.6930246313805
g421	647.0474520389807	690.6745060158473	719.7100677376862	609.5479381487797	686.9502804880722	640.4753077580872
g422	2479.025360726034	2509.933694355958	2486.0870975580274	2489.8147050116277	2545.660249942641	2515.060788458321
g423	454.52106293535763	433.0802846579556	354.28765641095663	375.25915410462335	353.33567058597015	393.8855398270497
g424	1176.9912241077166	1342.709878828011	1247.0925505665675	1181.3714110701105	1398.5518868309796	1189.3988413942116
g425	144.89099386148956	141.6768217468405	282.41787468187687	158.83985358925855	154.48164202363347	152.32821613950276
g426	1951.0663967923867	2612.971382899115	1981.9863750075804	3774.4320209147563	3922.847654366097	3886.5954003573256
g427	1063.8571604076494	1154.3441044600524	964.6746758846905	1030.473550160315	956.471443167603	969.1326279675861
g428	825.6801841969816	1101.2152963049873	1134.7327509619497	1042.3865391795093	935.1069607600791	953.8417396892879
g429	2989.1210514438803	3490.4016993994337	2763.4437200054617	5557.409377454183	5520.253569759413	5709.5015497878685
g43	339.40219110020155	363.85183766802214	324.9323934511917	343.49118338677164	425.64622642681985	365.8199853921985
g430	10549.255237997493	10315.038601500079	9166.94004702178	6965.127579888987	5622.145716626065	6331.782636050259
g431	853.4674980882262	1194.593201547223	969.7359281191327	623.4464253378399	558.7633860429296	659.44375144509
g432	2099.9270069240542	2162.181495522804	2045.7581531615526	2317.076364233309	2282.712774157733	2271.374353744682
g433	1583.8768918009407	1258.991756886696	1176.235019284376	1288.58831224286	1359.1097654632433	1329.3395024728143
g434	1000.3433000848046	806.5919056268987	784.4940963385469	1036.4300446699121	1106.0228200202694	1209.1415072725206
g435	1569.9832348553184	1386.1789036821551	1291.631570229659	1649.9489791584233	1623.700662971807	1614.0597133256842
g436	750.2574750636035	508.7485871818363	439.31669394958624	641.3159088666314	703.384497724629	714.6070825756597
g437	387.0375863423351	347.7521988331539	433.24319126825554	508.28753148562737	458.51466089993335	486.4050916881454
g438	222.29851112995658	299.4532823285492	352.26315551717977	333.563692537443	300.7461754289886	293.6237660528916
g439	119.08848810533388	247.93443805697083	208.5235920590202	198.5498169865732	210.35798062792642	214.0724358961754
g44	313.5996853440459	315.5529211634174	329.9936456856339	331.5781943675772	386.20410505908364	397.3695396879278
g440	5108.896139718823	5573.694964631383	5225.236806838167	5998.189971164376	6530.957929807653	6297.136192989305
g441	198.4808135088898	254.37429359091814	310.7608871947534	123.10088653167539	180.77638960212428	141.68266100904194
g442	1458.83397929034	1637.3332695060997	1820.0263035054288	1729.3689059530525	1760.104666035228	1783.8079287695773
g443	2068.1700767626317	2018.8947098924768	2170.2649581288315	2394.510792858073	2586.745793034033	2346.280350753561
g444	1012.252148895338	893.5299553351871	824.9841142140848	1127.7629604837357	1045.2162162450095	1027.7799589590338
g445	283.8275633177124	618.2261312589403	505.11297299733536	327.60719802784575	317.1803926655453	336.5930976703879
g446	148.86061013166736	170.6561716496033	298.61388183209203	138.98487189060123	154.48164202363347	160.45754914821828
g447	527.9589639336468	518.4083704827572	494.9904685284509	575.7944692610623	545.6160122536842	524.1484235143246
g448	853.4674980882262	1044.8665603829486	903.9396490713837	1022.5315574808519	1198.0544365449873	1098.8148450113813
g449	422.7641327739353	246.32447417348402	298.61388183209203	369.3026595950261	451.9409740053107	395.04687311400903
g45	47.635395242133555	59.568663689012475	85.0290375386296	53.608450586374765	50.94607343332593	37.549776278352645
g450	474.36914428624664	510.3585510653231	580.0195060670804	452.6935827293869	532.4686384644388	502.2766466099233
g451	1163.0975671620943	1151.1241766930789	916.086654434045	1433.5296786430586	1380.4742478707672	1364.7601677250748
g452	656.9714927144253	613.3962396084798	746.0285793567858	839.8657258532046	834.858235617083	766.0928582975247
g453	480.32356869151334	466.88952621117886	449.4391984184707	516.2295241650903	474.9488781364901	562.4724219839835
g454	883.2396201145597	1170.4437432949208	968.7236776722443	962.96661238488	1081.3714941654343	1017.9086260198793
g455	1278.2164389972504	1249.3319735857751	1125.6224969399536	1121.8064659741385	1063.293855205222	999.9079600720091
g456	3590.5179163758166	3638.5183766802215	3244.2626822774746	4785.050589376414	4458.603136277847	4506.553820045798
g457	4622.618146622043	5193.7434881284935	4422.522202455628	4447.515900499239	4723.194033786411	4737.65914415071
g458	3336.4624750844378	3963.73108114456	3233.1279273617015	3091.4206504809445	3183.307878721043	3250.571870199249
g459	432.68817344937975	531.2880815506518	482.8434631657895	482.47605527737284	396.0646354010177	451.9522041750177
g46	363.2198887212683	325.2127044643384	418.05943456492884	369.3026595950261	290.8856450870545	320.72154274861
g460	252.07063315629006	251.1543658239445	251.038110828335	341.5056852169059	287.59880163974316	300.20465467899464
g461	1806.1754029308972	2195.9907370760275	2219.8652300263657	2599.017104354243	2262.991713473865	2361.184127936206
g462	216.34408672468987	280.1337157267073	240.91560635945052	182.66583162764735	187.35007649674696	191.03932570481476
g463	313.5996853440459	391.22122368729816	325.94464389808013	363.34616508542894	394.42121367736206	401.240650644459
g464	760.181515739048	848.4509665975561	801.7023539356505	851.778714872399	976.1925038514711	916.0984078631087
g465	1304.018944753406	1635.7233056226128	2364.6170439314137	1330.2837738100404	1188.193906203053	1272.0470603161525
g466	581.5487835810471	339.7023794157198	1211.6637849254716	375.25915410462335	361.55277920424857	373.949318400914
g467	43.66577897195576	54.73877203855201	51.1186475678666	45.66645790691184	42.728964815047554	41.03377613923073
g468	1264.322782051628	1391.0087953326156	2233.024485835915	1520.8915981171506	1245.7136665310018	1435.6014982295958
g469	1518.378223343007	1252.5519013527487	1328.0725863176433	1616.1955102707059	1567.824324367514	1574.1872704734128
g47	194.51119723871201	198.02555766887932	342.1406510482953	186.6368279673788	164.3421723655675	139.94066107860291
g470	817.740951656626	767.9527724232149	750.0775811443397	827.9527368340102	877.5872004321305	955.3901840719003
g471	1450.8947467499845	1601.9140640693895	1442.4568868160377	1856.4407888244593	1824.1981132577994	1754.0003744042872
g472	557.7310859599803	557.047503686441	523.3334810413274	385.186644953952	463.4449260709004	395.4339842096622
g473	327.4933422896682	307.5031017459833	437.2921930558094	363.34616508542894	363.1962009279042	359.6262078617486
g474	643.077835768803	642.3755895112427	734.893824441013	688.967864943409	614.6397246472225	666.7988622624994
g475	1155.1583346217387	1143.0743572756448	990.9931875037902	1332.269271979906	1413.3426823438806	1315.9841696727817
g476	1040.0394627865826	1267.0415763041303	2082.1991692495367	1189.3134037495734	1175.0465324138077	1136.5581768375605
g477	69.46828472811143	80.49819417434118	66.80852949463754	41.695461567180374	65.736868946227	50.51799798273217
g478	182.60234842817863	188.36577436795838	145.76406435193644	111.18789751248099	170.91585926019022	146.7151052525325
g479	883.2396201145597	788.8823029085436	704.5263110343595	544.0264985432106	520.964686398849	506.92197975776077
g48	676.8195740653142	716.4339281516366	609.3747690268455	683.0113704338117	667.2292198042041	669.3150843842446
g480	1943.1271642520312	2242.6796896971455	4878.034903555429	1240.9363561660825	1365.6834523578661	1384.3092780555573
g481	651.0170683091585	713.2140003846629	589.1297600890765	1084.0820007466896	1066.580698652533	1053.7164023677929
g482	1186.915264783161	1023.9370298976198	926.2091589029295	1175.4149165605133	1281.8689444514266	1215.9159514464502
g483	1411.1985840482066	1188.153346013276	1150.9287581121648	1377.935729886818	1479.0795512901077	1442.7630534991786
g484	1720.8286531220747	1713.0015720299805	1658.066232003277	2049.0341113014356	2139.735084199689	2072.7863616746313
g485	2423.4507329435446	2049.4840236787263	1961.7413660698114	2827.3493938888023	2941.7248853436586	2761.844111937185
g486	516.0501151231135	442.7400679588765	479.8067118251241	502.3310369760302	471.66203468917877	487.9535360707579
g487	4513.453699192154	5414.308540166188	4930.671926793628	5074.933322176811	4897.396736493912	4932.37602526423
g488	766.1359401443146	961.1484384416337	928.2336597967064	452.6935827293869	662.2989546332371	573.1179771144443
g489	702.6220798214699	529.678117667165	708.5753128219133	502.3310369760302	486.45283020207984	512.3415350969044
g49	811.7865272513593	711.6040365011761	727.8080713127938	738.6053191900522	706.6713411719403	680.154195062532
g490	913.0117421408931	1073.8459102857114	1100.3162357677425	764.4167953983068	701.7410760009733	724.4784155148143
g491	897.133277060182	835.5712555296615	711.6120641625787	585.7219601103909	585.0581336214203	590.1508653231816
g492	412.8400920984908	284.96360737716776	352.26315551717977	395.11413580328065	363.1962009279042	359.6262078617486
g493	71.45309286320033	83.71812194131483	108.31079781706389	69.49243594530061	92.0316165247178	76.84155248714434
g494	633.1537950933584	722.8737836855838	640.7545328803873	667.127385074886	616.2831463708782	658.4759737059572
g495	708.5765042267366	772.7826640736754	691.3670552248097	694.9243594530062	662.2989546332371	705.8970829234645
g496	162.75426707728963	228.61487145512896	191.3153344619166	117.14439202207818	103.53556859030753	117.6817730785485
g497	1429.0618572640067	1508.5361588271537	1485.983656032241	1636.050491969363	1543.172998512679	1516.1206061254447
g498	2274.5901228118773	3121.719970080951	3027.6410866433466	1923.9477265998942	2098.6495411082974	2118.271915413873
g499	486.27799309678	740.5833864039389	659.9872913712678	424.89660835126665	428.9330698741312	450.79087088805835
g5	722.4701611723589	655.2553005791373	846.7474988221863	684.9968686036775	728.0358235794641	680.154195062532
g50	1272.2620145919836	1114.095007372882	1106.389738449073	1066.212517217898	1140.5346762170386	1118.3639553418639
g500	410.8552839634019	458.83970679374477	548.6397422135386	470.5630662581785	545.6160122536842	431.82242720105546
g501	533.9133883389136	449.1799234928238	543.5784899790964	524.1715168445533	522.6081081225047	498.59909120121864
g502	2058.2460360871873	2329.617739405434	2139.897444722178	2396.4962910279382	2562.0944671791976	2420.7992366667863
g503	1566.0136185851406	1830.5289355245186	1485.983656032241	1957.7011954876118	2095.3626976609858	2123.691470753017
g504	1214.7025786744057	1514.976014361101	1640.8579744061735	1725.397909613321	1546.4598419599904	1648.7061563866384
g505	178.63273215800083	144.89674951381414	166.0090732897054	176.70933711805014	197.21060683868103	185.4262148178445
g506	1468.7580199657846	1228.4024431004464	1132.708250068173	1717.4559169338581	1645.065145379331	1690.9012658128286
g507	1859.7652225782974	1505.3162310601801	1513.3144180982292	1923.9477265998942	1972.1060683868102	1972.3310323526468
g508	1034.0850383813158	1114.095007372882	1066.9119710204238	849.7932167025333	824.997705275149	804.0297456715305
g509	89.31636607900042	152.94656893124824	175.11932731170143	202.52081332630465	144.6211116816994	135.10177238293892
g51	1425.0922409938287	1254.1618652362356	1237.9822965445715	1614.21001210084	1827.4849567051108	1713.3537093607094
g510	867.3611550338485	959.5384745581468	863.4496311958458	1094.0094915960183	1055.0767465869435	1114.879955480986
g511	583.533591716136	445.95999572585015	598.2400141110725	405.0416266526093	442.0804436633766	411.11198358361355
g512	119.08848810533388	69.22844698993342	119.44555273283682	85.37642130422647	49.30265170967026	61.550664208846094
g513	55.574627782489145	117.52736349453812	120.45780317972526	131.0428792111383	141.33426823438808	93.4873296002285
g514	4505.514466651798	5121.295113371586	4570.31076770134	4683.790182713262	5546.548317337903	5254.065345751972
g515	4894.536861129222	4834.721542110931	4727.20958696905	4816.818560094266	4977.92440095304	4790.306253159534
g516	744.3030506583368	664.9150838800582	734.893824441013	631.3884180173028	816.7805966568706	698.5419721060551
g517	537.8830046090914	415.3706819396005	511.186475678666	357.38967057583176	384.560683335428	361.7553188878407
g518	1417.1530084534731	1957.7160823199777	1672.2377382597153	1143.6469458426616	1155.3254717299396	1111.3959556201078
g519	291.766795858068	487.8190566965076	508.1497243380007	313.70871083878563	307.31986232361123	321.30220939208965
g52	200.4656216439787	185.14584660098473	189.2908335681397	311.7232126689199	335.2580316257577	262.84843394846854
g520	212.37447045451208	370.29169320196945	363.3979104329527	236.2742822140221	221.86193269351614	245.81554573973125
g521	3346.386515759882	3012.242426003847	2860.619762906753	3305.854452826444	2948.2985722382814	3119.728319868495
g522	1510.4389908026515	1474.7269172739304	1378.6851086620657	1508.9786090979562	1444.5676950933384	1441.214609116566
g523	1049.9635034620271	862.9406415489375	981.8829334817941	1131.7339568234672	1117.5267720858592	1032.618847654698
g524	142.90618572640065	193.19566601841885	123.49455452039061	174.7238389481844	152.8382202999778	177.49043735695557
g525	2796.5946623402574	4635.086020558565	3854.6497017512083	3460.723310075971	3383.805329007035	3238.958537329656
g526	232.22255180540108	193.19566601841885	270.2708693192155	218.4047986852305	223.50535441717182	219.87910233097222
g527	637.1234113635363	568.3172508708487	549.651992660427	972.8941032342086	907.1687914579327	869.2579652890812
g528	2030.4587221959428	1795.1097300878084	1565.9514413364284	1429.558682303327	1372.2571392524887	1368.4377231337794
g529	740.3334343881589	648.8154450451899	575.9705042795267	746.5473118695152	964.6885517858814	879.5164093238889
g53	837.589033007515	698.7243254332815	676.1832985214829	522.1860186746875	601.4923508579772	553.1817556883086
g530	140.92137759131177	156.1664966982219	178.15607865236677	172.73834077831867	180.77638960212428	167.81265996562755
g531	2471.0861281856783	2543.7429359091816	2252.257244326796	2319.061862403175	2404.3259817082526	2395.443459901507
g532	502.1564581774912	410.54079028914003	475.75771003757035	438.79509554032677	374.70015299349393	401.6277617401121
g533	424.74894090902416	288.18353514414144	376.5571662425025	347.4621797265031	397.7080571246734	418.0799833053697
g534	815.7561435215371	795.3221584424908	679.2200498621484	553.9539893925393	501.2436257149809	528.9873122099885
g535	1044.0090790567604	1094.7754407710402	948.4786687344754	696.9098576228719	701.7410760009733	716.1555269582722
g536	1024.1609977058713	1083.5056935866323	949.4909191813638	927.2276453272968	1043.5727945213537	944.9381844892661
g537	115.11887183515609	140.06685786335365	129.5680572017213	117.14439202207818	149.55137685266644	117.10110643506883
g538	196.4960053738009	207.68534096980025	179.16832909925523	166.7818462687215	264.5908975085637	217.5564357570535
g539	1853.8107981730307	1717.831463680441	1590.2454520617512	1850.4842943148622	1889.9349822040265	1782.646595482618
g54	162.75426707728963	146.50671339730096	154.87431837393248	140.97037006046696	184.0632330494356	160.2639936003917
g540	960.6471373830267	1051.306415916896	932.2826615842603	871.6336965710564	867.7266700901965	897.3235197239323
g541	315.5844934791348	244.7145102899972	398.82667607404835	323.6362016881143	244.8698368246956	292.65598831375877
g542	1814.1146354712528	2022.1146376594504	1670.2132373659385	1103.936982445347	1107.666241743925	1153.3975094984712
g543	776.0599808197592	1054.5263436838695	873.5721356647302	540.0555022034791	409.21200919026313	503.63153544470924
g544	281.84275518262353	341.3123432992066	340.1161501545184	403.0561284827436	405.9251657429518	421.3704276184212
g545	1184.930456648072	1308.9006372747876	1263.2885577167826	1252.849345185277	1166.8294237955295	1165.010842368065
g546	643.077835768803	553.8275759194673	547.6274917666501	500.3455388061644	486.45283020207984	513.1157572882107
g547	434.6729815844687	313.9429572799306	359.34890864539886	222.37579502496197	310.6067057709226	296.52709927028997
g548	1419.1378165885621	1373.2991926142606	1192.4310264345913	1211.1538836180964	1355.822922015932	1295.2737260553397
g549	61.52905218775584	38.63913320368377	49.60027189753393	15.883985358925855	18.077638960212425	36.581998539219846
g55	8407.647260236572	8115.827936657078	9406.843402934343	7264.9378035387135	7153.814763073154	7461.5663687138895
g550	787.9688296302925	806.5919056268987	758.1755847194472	843.8367221929361	775.6950535654787	796.6746348541211
g551	248.10101688611226	299.4532823285492	304.6873845134227	277.96974378120245	304.03301887629993	285.30087749634953
g552	1468.7580199657846	1481.1667728078778	1409.052622068719	1360.0662463580263	1373.9005609761443	1441.0210535687395
g553	722.4701611723589	701.9442532002552	599.252264557961	796.1847661161585	844.718765959017	807.9008566280617
g554	1097.5988987041605	888.7000636847266	786.5185972323237	998.7055794424632	971.2622386805041	994.681960280692
g555	567.6551266354248	648.8154450451899	552.6887440010923	677.0548759242146	813.4937532095593	754.8666365235841
g556	51.60501151231135	32.199277669736475	44.03289443964747	39.70996339731464	36.15527792042485	37.16266518269953
g557	21.83288948597788	32.199277669736475	58.204400696085735	11.912989019194391	18.077638960212425	11.419777321767043
g56	2381.7697621066777	3131.379753381872	2578.201888224876	2011.3096460739864	2001.6876594126124	1985.492809604853
g563	57.55943591757804	75.66830252388071	101.22504468884476	55.59394875624049	24.65132585483513	25.936443408759047
g565	1875.6436876590087	5040.796919197245	5059.733858771905	3242.3185113907402	3068.2683580651455	3174.504539903411
g566	1629.5274789079854	4140.827108328111	4671.0296871667415	2511.655184880151	2553.877358560919	2553.5783424758065
g567	41.680970836866855	53.12880815506518	80.47391052763159	41.695461567180374	29.581591025802155	39.098220660965126
g57	2284.5141634873216	2480.954344453195	1985.0231263482458	2736.0164780749787	2570.311575797476	2641.839672284718
g571	13.893656945622286	20.92953048532871	17.208257597103607	11.912989019194391	18.077638960212425	7.7422219130624015
g573	19.84808135088898	12.87971106789459	27.330762065988086	13.898487189060123	0.0	7.9357774608889615
g574	87.33155794391152	69.22844698993342	101.73116991228898	69.49243594530061	57.51976032794863	77.42221913062401
g575	182.60234842817863	98.20779689269624	127.5435563079444	71.47793411516635	93.67503824837348	77.22866358279745
g576	43.66577897195576	48.29891650460471	35.428765641095666	57.57944692610623	50.94607343332593	60.195775374060176
g577	138.93656945622286	74.05833864039388	102.2372951357332	111.18789751248099	106.82241203761889	112.26221773940482
g578	134.96695318604506	96.59783300920942	123.49455452039061	67.50693777543489	69.02371239353836	68.90577502625537
g579	317.56930161422366	199.63552155236613	188.27858312125124	148.9123627399299	141.33426823438808	171.10310427867907
g58	1659.2996009343187	1514.976014361101	1431.3221319002648	1439.4861731526557	1493.8703468030087	1472.7641634122954
g580	37.71135456668906	46.688952621117885	244.4584829235601	49.6374542466433	37.79869964408053	39.29177620879169
g581	31.756930161422368	12.87971106789459	36.94714131142834	13.898487189060123	23.00790413117945	17.419999304390405
g582	480.32356869151334	436.3002124249292	2208.2243498871485	510.27302965549313	346.76198369134744	446.7262043837006
g583	41.680970836866855	59.568663689012475	267.23411797855016	53.608450586374765	42.728964815047554	42.00155387836353
g584	21.83288948597788	3.2199277669736475	25.30626117221119	15.883985358925855	6.573686894622701	7.355110817409281
g586	15.878465080711184	16.099638834868237	17.714382820547833	3.970996339731464	3.2868434473113504	16.258666017431043
g59	2417.496308538278	2897.9349902762824	2559.981380180884	2980.2327529684635	2898.995920528611	2819.3301096416735
g590	35.72654643160016	8.049819417434119	20.751134161213177	19.85498169865732	11.503952065589726	13.742443895685764
g591	61.52905218775584	38.63913320368377	142.72731301127112	17.869483528791587	23.00790413117945	35.80777634791361
g592	11.908848810533389	22.539494368815532	110.841423934285	21.84047986852305	14.790795512901077	11.226221773940482
g593	21.83288948597788	20.92953048532871	133.61705898927508	9.92749084932866	4.930265170967026	15.677999373951364
g595	117.10367997024498	59.568663689012475	335.56102314352034	73.46343228503208	88.74477307740646	94.64866288718785
g6	555.7462778248914	447.569959609337	888.2497671446127	426.88210652113236	458.51466089993335	417.8864277575431
g60	1323.867026104295	1713.0015720299805	1320.986833189424	1485.1526310595675	1498.8006119739757	1505.2814954471573
g605	15.878465080711184	19.319566601841885	112.8659248280619	19.85498169865732	18.077638960212425	11.613332869593602
g61	351.31103991073496	447.569959609337	382.6306689238332	321.6507035182486	400.9949005719847	400.8535395488058
g611	63.513860322844735	35.41920543671012	37.959391758316784	29.78247254798598	26.294747578490803	35.61422080008705
g617	15.878465080711184	22.539494368815532	116.40880139217147	19.85498169865732	23.00790413117945	11.419777321767043
g62	236.19216807557888	152.94656893124824	163.9845723959285	168.7673444385872	172.5592809838459	166.6513266786682
g63	408.870475828313	479.7692372790734	471.70870825001657	428.8676046909981	379.630418164461	455.2426484880692
g634	3.969616270177796	28.979349902762827	18.72663326743628	9.92749084932866	23.00790413117945	8.129333008715522
g639	111.14925556497829	56.34873592203883	74.4004078463009	53.608450586374765	83.81450790643943	59.22799763492737
g64	363.2198887212683	239.8846186395367	315.82213942919566	432.8386010307296	394.42121367736206	433.75798267932106
g640	202.4504297790676	62.78859145598612	147.28244002226913	109.20239934261525	73.95397756450538	95.22932953066754
g641	3.969616270177796	8.049819417434119	38.465516981761006	23.825978038388783	8.217108618278376	16.839332660910724
g648	23.817697621066777	12.87971106789459	17.208257597103607	7.941992679462928	24.65132585483513	12.581110608726403
g65	508.1108825827579	357.41198213407483	390.72867249894074	540.0555022034791	486.45283020207984	498.01842455773897
g654	39.69616270177796	28.979349902762827	252.55648649866768	33.753468887717446	32.8684344731135	31.549554295729287
g657	15.878465080711184	12.87971106789459	14.67763147988249	7.941992679462928	11.503952065589726	6.580888626103041
g658	55.574627782489145	25.75942213578918	62.75952770708375	27.796974378120247	13.147373789245401	15.097332730471683
g659	214.359278589601	115.91739961105131	261.6667405206637	150.89786090979564	129.83031616879833	135.6824390264186
g66	605.3664812021138	421.8105374735478	406.9246796491559	557.9249857322707	540.6857470827172	530.3422010447745
g661	31.756930161422368	56.34873592203883	255.0871126158888	71.47793411516635	55.876338604292954	48.58244250446657
g665	29.77212202633347	24.149458252302356	105.27404647639855	17.869483528791587	14.790795512901077	21.484665808748165
g666	99.2404067544449	109.47754407710401	140.7028121174942	144.94136640019843	113.39609893224159	118.45599526985474
g67	9465.549996238955	11586.91006945467	9384.573893102797	12188.973264805729	11926.311448569235	12352.908617838888
g677	9.92404067544449	17.70960271835506	36.94714131142834	27.796974378120247	1.6434217236556752	10.839110678287362
g68	5493.94891792607	5451.3377094863845	4924.598424112298	6901.591638453284	6861.285696262444	6972.257943808346
g680	19.84808135088898	14.489674951381414	10.122504468884475	9.92749084932866	18.077638960212425	12.387555060899842
g681	17.86327321580008	12.87971106789459	12.147005362661371	3.970996339731464	6.573686894622701	9.484221843501443
g682	23.817697621066777	16.099638834868237	29.861388183209204	11.912989019194391	6.573686894622701	15.097332730471683
g683	43.66577897195576	28.979349902762827	84.01678709174115	19.85498169865732	39.442121367736206	18.194221495696645
g684	53.58981964740025	40.24909708717059	179.67445432269943	37.72446522744891	44.37238653870323	28.452665530504326
g686	2018.5498733854092	2400.4561502788542	5341.6456082303375	1788.9338510490245	1824.1981132577994	1887.1665913089605
g687	704.6068879565588	639.155661744269	773.3593414227739	637.3449125269	659.0121111859257	628.2813082450139
g69	347.34142364055714	408.9308264056532	439.31669394958624	476.51956076777566	519.3212646751933	500.7282022273108
g690	825.6801841969816	761.5129168892676	1001.6218171961189	732.648824680455	829.927970446116	751.3826366627061
g691	597.4272486617583	745.4132780543994	986.4380604927921	633.3739161871684	580.1278684504533	585.3119766275175
g692	514.0653069880246	499.08880388091535	883.6946401336147	379.2301504443548	412.4988526375745	417.8864277575431
g693	458.49067920553546	449.1799234928238	790.5675990198775	337.5346888771744	366.48304437521557	366.9813186791578
g694	148.86061013166736	162.6063522321692	277.35662244743463	121.11538836180965	136.40400306342104	128.3273282090093
g695	99.2404067544449	93.37790524223577	112.35979960461768	93.3184139836894	82.17108618278375	83.8095522089005
g696	1885.567728334453	2184.72098989162	1778.0179099595582	2005.3531515643892	2078.928480424429	2041.6239184745552
g697	105.1948311597116	80.49819417434118	140.7028121174942	83.39092313436075	83.81450790643943	80.71266344367554
g698	99.2404067544449	148.11667728078777	114.38430049839458	69.49243594530061	105.17899031396321	87.48710761760513
